@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 {0,1,2,3,4,5,6,7,8,9,10}
@attribute outputs-14 {0,1,2,3,4,5,6,7,8,9,10}
@attribute outputs-15 {0,1,2,3,4,5,6,7,8,9,10}

@data
5579,'2020/03/29 19:05:49:257',6,-14.233614,214.188736,227.071854,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5580,'2020/03/29 19:05:49:278',6,-14.878304,214.684662,228.008453,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5581,'2020/03/29 19:05:49:292',6,-15.712615,215.020416,228.682343,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5582,'2020/03/29 19:05:49:314',6,-16.491674,215.257492,228.988632,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5583,'2020/03/29 19:05:49:328',6,-17.041359,215.883545,229.364243,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5584,'2020/03/29 19:05:49:346',6,-17.55604,216.351639,229.551758,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5585,'2020/03/29 19:05:49:363',6,-18.05621,216.429703,229.49556,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5586,'2020/03/29 19:05:49:381',6,-18.186861,217.039017,229.545593,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5587,'2020/03/29 19:05:49:399',6,-18.590006,216.869797,229.264038,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5588,'2020/03/29 19:05:49:421',6,-18.51856,217.61879,229.487442,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5589,'2020/03/29 19:05:49:433',6,-18.569193,218.008102,229.064575,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5590,'2020/03/29 19:05:49:451',6,-18.97695,218.062057,228.593765,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5591,'2020/03/29 19:05:49:467',6,-19.389107,217.978378,227.729111,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5592,'2020/03/29 19:05:49:486',6,-19.688288,218.619308,227.256912,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5593,'2020/03/29 19:05:49:501',6,-20.344566,218.554764,226.538818,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5594,'2020/03/29 19:05:49:519',6,-20.955042,218.59697,225.927521,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5595,'2020/03/29 19:05:49:535',6,-21.078339,218.582306,225.391647,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5596,'2020/03/29 19:05:49:554',6,-21.065405,218.451157,224.93956,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5597,'2020/03/29 19:05:49:571',6,-20.815035,218.594879,224.915558,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5598,'2020/03/29 19:05:49:590',6,-20.520178,218.312393,224.597931,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5599,'2020/03/29 19:05:49:611',6,-20.506357,217.658951,224.082794,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5600,'2020/03/29 19:05:49:623',6,-20.314526,217.576584,223.754547,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5601,'2020/03/29 19:05:49:640',6,-20.3053,217.072098,223.102188,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5602,'2020/03/29 19:05:49:658',6,-20.784048,216.132706,221.860291,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5603,'2020/03/29 19:05:49:676',6,-21.297293,215.28627,220.406021,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5604,'2020/03/29 19:05:49:694',6,-21.81254,214.383698,218.70723,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5605,'2020/03/29 19:05:49:709',6,-22.364958,213.437225,217.000351,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5606,'2020/03/29 19:05:49:728',6,-22.74106,212.488373,215.268082,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5607,'2020/03/29 19:05:49:745',6,-22.803661,211.888474,213.569412,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5608,'2020/03/29 19:05:49:764',6,-22.800488,211.270187,212.228088,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5609,'2020/03/29 19:05:49:781',6,-22.615934,210.733856,210.782867,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5610,'2020/03/29 19:05:49:798',6,-22.321764,210.228073,209.873749,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5611,'2020/03/29 19:05:49:815',6,-21.948347,210.068466,209.274536,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5612,'2020/03/29 19:05:49:832',6,-21.283432,210.318817,209.425278,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5613,'2020/03/29 19:05:49:851',6,-20.427376,210.475174,209.70932,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5614,'2020/03/29 19:05:49:870',6,-19.698877,209.883636,209.713654,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5615,'2020/03/29 19:05:49:885',6,-18.747276,209.41713,210.082809,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5616,'2020/03/29 19:05:49:903',6,-18.029522,208.894562,210.351395,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5617,'2020/03/29 19:05:49:918',6,-17.815577,207.836273,210.157761,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5618,'2020/03/29 19:05:49:941',6,-17.852692,206.852249,209.778915,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5619,'2020/03/29 19:05:49:954',6,-17.909103,206.540268,209.590317,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5620,'2020/03/29 19:05:49:978',6,-18.137545,206.55899,209.395752,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5621,'2020/03/29 19:05:49:989',6,-18.786217,206.891037,209.009018,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5622,'2020/03/29 19:05:50:007',6,-19.793427,207.307602,208.324875,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5623,'2020/03/29 19:05:50:028',6,-20.574602,208.674133,207.99324,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5624,'2020/03/29 19:05:50:041',6,-21.210024,210.092911,207.554367,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5625,'2020/03/29 19:05:50:058',6,-21.663643,211.635681,207.383774,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5626,'2020/03/29 19:05:50:076',6,-21.688026,212.827225,207.477859,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5627,'2020/03/29 19:05:50:091',6,-21.43549,213.292831,207.962997,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5628,'2020/03/29 19:05:50:111',6,-21.060425,213.356995,208.498734,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5629,'2020/03/29 19:05:50:125',6,-20.249502,212.817245,208.797668,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5630,'2020/03/29 19:05:50:144',6,-19.427824,211.584976,209.206467,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5631,'2020/03/29 19:05:50:166',6,-18.774,209.842422,209.491531,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5632,'2020/03/29 19:05:50:181',6,-18.259302,208.029297,209.514862,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5633,'2020/03/29 19:05:50:200',6,-18.033831,206.630249,209.224915,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5634,'2020/03/29 19:05:50:216',6,-17.999929,205.858276,208.491013,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5635,'2020/03/29 19:05:50:235',6,-18.06028,205.7229,207.983093,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5636,'2020/03/29 19:05:50:250',6,-18.409727,206.157242,207.623062,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5637,'2020/03/29 19:05:50:268',6,-18.891708,207.134705,206.937408,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5638,'2020/03/29 19:05:50:287',6,-19.511738,208.825958,206.389236,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5639,'2020/03/29 19:05:50:307',6,-20.016001,210.675598,206.125626,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5640,'2020/03/29 19:05:50:319',6,-20.432608,212.322998,205.953827,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5641,'2020/03/29 19:05:50:341',6,-20.655163,213.595276,206.262253,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5642,'2020/03/29 19:05:50:352',6,-20.701714,214.393036,206.79361,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5643,'2020/03/29 19:05:50:370',6,-20.599731,214.719101,207.314697,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5644,'2020/03/29 19:05:50:387',6,-20.316399,214.511063,207.62619,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5645,'2020/03/29 19:05:50:403',6,-19.88022,213.730164,207.938675,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5646,'2020/03/29 19:05:50:421',6,-19.447433,212.459885,208.27417,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5647,'2020/03/29 19:05:50:437',6,-19.135078,210.656906,208.507065,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5648,'2020/03/29 19:05:50:461',6,-18.933241,208.878815,208.201599,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5649,'2020/03/29 19:05:50:484',6,-18.81266,207.621872,207.756302,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5650,'2020/03/29 19:05:50:491',6,-18.731901,207.132568,207.49295,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5651,'2020/03/29 19:05:50:513',6,-18.755489,207.047607,207.215668,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5652,'2020/03/29 19:05:50:525',6,-18.982311,207.422592,207.06134,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5653,'2020/03/29 19:05:50:543',6,-19.279907,208.100327,206.794998,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5654,'2020/03/29 19:05:50:562',6,-19.609364,209.015457,206.580826,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5655,'2020/03/29 19:05:50:581',6,-19.865469,210.058823,206.329666,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5656,'2020/03/29 19:05:50:597',6,-20.018127,210.988129,206.271133,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
5657,'2020/03/29 19:05:50:614',6,-20.084204,211.703461,206.297531,0.781316,0.654539,0.69601,0.410938,0.086486,0.474534,0.200779,0.211151,0.765542,0.072389,0.551856,0.451531,6,9,10
